Token,Difficulty,Frequency_SUC,Length,FreqBlog,FreqTwitter
lika,1,2.6374897295125104,4,2.7234556720351857,5.014121342041001
yta,1,1.57978359661681,3,2.786751422145561,3.3949767195545637
konsert,1,1.322219294733919,7,2.521138083704036,3.9295721790765494
överraskande,2,1.3617278360175928,12,2.2648178230095364,3.087781417809542
intressant,1,1.6812412373755872,10,3.3919930722597127,4.619958968366303
kille,1,1.041392685158225,5,3.508260305512334,4.228400358703005
ställe,1,1.7781512503836434,6,3.3558344958849355,4.181843587944773
samling,2,1.5440680443502754,7,2.691081492122968,3.4281347940287885
skicklighet,2,1.2041199826559246,11,1.6989700043360185,2.6702458530741238
kommunal,1,1.2304489213782739,8,1.785329835010767,3.6505017948783665
vatten,1,2.320146286111054,6,1.447158031342219,4.380048350736924
tja,1,0.0,3,2.4014005407815437,3.624075731145682
samarbete,2,1.9822712330395682,9,3.2377949932739223,4.323458366849468
radio,1,1.4771212547196624,5,2.727541257028556,4.176843384503738
television,2,0.6020599913279623,10,1.845098040014257,2.9542425094393248
huvudstad,1,1.0,9,2.3031960574204886,3.262451089730429
resa,1,1.6127838567197355,4,3.3575537197430814,4.449216046206291
bil,1,2.021189299069938,3,3.546419266835191,4.612677918316501
timme,1,1.7075701760979363,5,3.5405797165044537,4.4575640039673985
måla,1,1.3617278360175928,4,3.1277525158329733,3.6290016192869916
ägg,1,1.6901960800285134,3,3.36679638328673,3.575764980536719
förr,2,1.851258348719075,4,3.1992064791616572,4.35654211194876
björklöv,2,0.0,8,0.6020599913279623,1.0
både,2,2.789580712164425,4,2.9429995933660402,4.856148638247036
mönster,1,1.6812412373755872,7,2.8382192219076257,3.269512944217916
hälsa,1,1.6020599913279623,5,3.0236639181977933,4.058919260718884
välbefinnande,3,0.6989700043360187,13,1.9344984512435675,2.658964842664435
tidig,1,1.2552725051033058,5,2.8615344108590377,3.845284126347991
bedömning,1,1.591064607026499,9,2.1986570869544226,3.6199277102914675
klinik,1,0.30102999566398114,6,1.7993405494535815,2.648360010980931
centrum,2,1.9030899869919433,7,2.6473829701146196,3.8239304551255633
plastikkirurgi,1,0.0,14,0.9542425094393249,2.0969100130080562
emot,1,1.9912260756924949,4,3.561697532653993,4.725568632818034
allmänhet,2,1.851258348719075,9,2.5998830720736876,3.7321524180652137
hamna,2,1.2552725051033058,5,2.90687353472207,3.848804701051803
stretcha,2,0.0,8,1.9030899869919433,2.5289167002776547
farbror,1,1.2304489213782739,7,2.363611979892144,3.4586378490256493
hans,1,3.0549958615291413,4,0.9030899869919434,4.9653287241709005
bo,1,1.6532125137753435,2,3.3410386316775225,4.306875173644637
person,1,2.255272505103306,6,2.3138672203691533,4.708463392623558
positiv,1,1.6232492903979003,7,3.027349607774756,3.828402078491593
projektledare,2,0.9030899869919434,13,1.7923916894982537,3.4446692309385245
omprövning,3,1.1139433523068367,10,0.8450980400142567,2.2624510897304293
sätta,1,1.8325089127062362,5,3.3203540328176713,4.422507765868075
mat,1,1.968482948553935,3,0.0,4.587957780623236
hon,1,3.438700532900736,3,4.639964348640365,5.258071901096532
laga,1,0.9542425094393249,4,3.305136318943639,3.883831713329452
bifoga,1,0.0,6,1.4313637641589871,2.6074550232146683
ritning,1,0.47712125471966244,7,1.1139433523068367,2.1643528557844367
beskrivning,1,1.6812412373755872,11,2.638489256954637,3.7175040747642014
intervju,2,1.2041199826559246,8,2.969415912353981,4.5230307217546715
ordning,1,1.9444826721501687,7,3.165837624690128,4.2139690824147
emellan,2,1.4771212547196624,7,2.4031205211758175,3.512684396217163
osedvanlig,3,0.0,10,0.30102999566398114,1.301029995663981
läsk,1,0.0,4,2.65991620006985,3.312388949370592
blomning,3,0.47712125471966244,8,0.6989700043360187,1.7481880270062005
energi,2,1.9138138523837167,6,3.487986331129393,4.201806642957021
ansvar,2,1.8920946026904801,6,2.9537596917332283,4.587171970867316
narkotika,2,0.7781512503836435,9,1.9395192526186182,3.11327469246435
hänga,1,0.9542425094393249,5,3.1610683854711743,4.040285798932492
före,1,2.359835482339888,4,3.4355258514986544,4.62369369776916
datum,1,1.0,5,2.7566361082458477,3.8855308331880916
stång,2,0.6020599913279623,5,2.0043213737826426,2.671172842715083
peta,2,0.30102999566398114,4,2.1958996524092336,3.3205616801952362
troll,2,0.30102999566398114,5,2.012837224705172,3.4159744113765655
rädd,1,1.9395192526186182,4,3.4614985267830183,4.306425027550687
åska,1,0.30102999566398114,4,2.1205739312058496,3.2720737875000094
annars,1,2.1003705451175625,6,0.0,4.692943809874034
slå,1,1.462397997898956,3,2.96189547366785,4.3597596164157
utskjutande,3,0.8450980400142567,11,0.47712125471966244,1.0791812460476247
anknyta,3,0.0,7,0.6020599913279623,1.7075701760979363
arkitektur,1,1.2041199826559246,10,2.0569048513364723,3.2276296495710084
tal,1,1.8260748027008262,3,2.9390197764486663,4.401572845676445
villa,1,0.8450980400142567,5,2.2695129442179165,3.878061981290012
stänga,1,1.2304489213782739,6,2.9143431571194403,4.152196582334209
bara,1,3.2148438480476975,4,4.877198515271789,5.785444445151547
låta,1,2.173186268412274,4,3.4399639359209044,4.524357170179343
dotter,1,1.7923916894982537,6,3.198382130008294,4.18089968676623
namnge,3,0.0,6,1.380211241711606,2.751279103983342
modell,1,1.6532125137753435,6,3.1740598077250253,3.8524799936368557
vikt,2,1.7558748556724912,4,3.390758528738717,3.737907923374638
bemötande,2,0.0,9,1.9395192526186182,3.0809870469108867
boende,2,0.7781512503836435,6,2.513217600067939,3.683227206041434
erbjuda,2,1.6532125137753435,7,2.899273187317603,3.844787718827846
kontinuitet,3,0.9030899869919434,11,1.322219294733919,2.7118072290411908
personlig,1,1.5185139398778873,9,2.9670797341444968,3.7204074008031083
leva,1,2.0755469613925306,4,3.514149134475437,4.4306393361646546
hård,1,1.716003343634799,4,2.8627275283179743,3.8960299123962265
djup,2,1.447158031342219,4,2.634477270160731,3.401228167498113
telefon,1,1.716003343634799,7,3.1136091510730277,4.3331045403985895
fax,1,0.47712125471966244,3,1.0791812460476247,2.923244018630276
företag,1,2.374748346010104,7,3.3953263930693507,4.4844849090319405
styrka,2,1.785329835010767,6,2.963787827345555,3.7166709755601355
behov,2,1.9777236052888476,5,3.105850674385143,4.167405957232292
produkt,1,1.5051499783199058,7,3.261976191397812,3.7255849722706937
samhälle,2,1.9030899869919433,8,3.152899596393747,4.2294514541517625
pappa,1,2.021189299069938,5,0.0,4.451264354621877
dess,1,2.537819095073274,4,3.3142886609474975,4.165956187202986
driva,1,1.6020599913279623,5,2.8215135284047728,3.983941858983888
gård,1,1.380211241711606,4,2.766412847112399,3.4620983811351556
mena,2,1.0,4,2.012837224705172,3.222976449893391
ful,1,0.47712125471966244,3,2.8796692056320534,3.759441197133697
utfrysning,3,0.0,10,0.8450980400142567,1.9867717342662448
utveckla,2,2.0293837776852093,8,2.8915374576725643,4.072396966521762
självkännedom,3,0.6989700043360187,13,1.0,1.919078092376074
växa,1,1.7403626894942439,4,2.8651039746411278,3.9189210900913354
tillverka,1,1.5314789170422551,9,2.4800069429571505,3.1492191126553797
generera,3,0.6989700043360187,8,1.8633228601204557,2.9206450014067875
låg,1,2.4623979978989556,3,2.9153998352122694,4.068111617027303
konventionell,3,1.0,13,1.556302500767287,2.3483048630481607
gälla,1,1.9294189257142926,5,2.3521825181113623,3.5009222391903
arbetsmiljö,2,1.1760912590556811,11,1.9242792860618814,3.789792167730675
kund,1,1.2787536009528289,4,2.6803355134145628,4.062506775208682
relatera,3,0.8450980400142567,8,1.9637878273455551,3.258158193340794
nationell,2,1.4771212547196624,9,2.1398790864012365,3.693287157005655
regional,2,1.5051499783199058,8,1.785329835010767,3.117933835039641
märka,1,1.2787536009528289,5,2.4955443375464483,3.313656346618031
efterfråga,3,0.0,10,1.1461280356782377,2.5224442335063197
gammal,1,2.3031960574204886,6,3.610553705317094,4.643926194049254
träffas,1,1.380211241711606,7,2.5843312243675305,3.4465371670736435
hög,1,2.326335860928751,3,3.468495024507069,4.338097753706538
olik,2,0.6020599913279623,4,1.851258348719075,2.7993405494535817
säker,1,1.8864907251724818,5,3.2612628687924934,4.305458854778666
åt,1,2.7134905430939424,2,3.5624118329497274,5.076673205639412
visa,1,2.0899051114393976,4,3.2662316966898928,4.292942423054935
teater,1,1.4771212547196624,6,2.484299839346786,3.645618738242695
gymnastik,1,0.47712125471966244,9,1.9395192526186182,2.5622928644564746
idrott,1,0.30102999566398114,6,2.2304489213782737,3.5806969397124364
stipendium,1,0.6989700043360187,10,1.6532125137753435,3.1643528557844367
fortsatt,2,1.5185139398778873,8,2.5502283530550938,3.9132839017604177
utbildning,1,2.3483048630481607,10,3.100025730107862,4.287734565796488
obligatorisk,1,1.0791812460476247,12,1.9030899869919433,3.3543005623453594
cykla,1,0.47712125471966244,5,2.9599948383284156,3.968202668142849
kilometer,2,1.591064607026499,9,2.789580712164425,3.3251049829714074
halvera,2,0.0,7,1.7481880270062005,2.807535028068853
risk,1,1.8808135922807911,4,2.9304395947666997,4.195013562875827
hjärta,1,1.591064607026499,6,3.4060289449636145,4.118892725373621
inslag,2,1.5682017240669948,6,2.6541765418779604,3.9933480399232595
visning,1,0.6989700043360187,7,2.577491799837225,3.4248816366310666
roll,1,1.9637878273455551,4,3.2437819160937944,4.340087013697425
edda,3,0.0,4,0.0,0.0
författare,1,1.591064607026499,10,2.8970770032094197,3.721150843749684
skriva,1,1.8808135922807911,6,2.506505032404872,4.879846783160745
första,1,2.9201233262907236,6,2.7032913781186614,5.242891604716167
bok,1,2.1003705451175625,3,0.30102999566398114,4.807440311779371
serie,1,1.462397997898956,5,3.1634595517699897,4.1295610023090825
hav,1,1.1139433523068367,3,2.390935107103379,3.575649614755219
kropp,1,2.0,5,3.554489160003819,4.042890389729244
ändra,1,1.4313637641589871,5,3.2113875529368583,4.222508376039671
marginal,1,0.6989700043360187,8,1.9956351945975497,3.107209969647868
tillåten,1,0.6989700043360187,8,1.6901960800285134,2.6414741105040993
lång,1,2.404833716619938,4,1.9030899869919433,4.617912031344964
sill,1,1.2787536009528289,4,2.2227164711475833,3.3205616801952362
glass,1,0.0,5,3.3481100684802376,4.006294857981384
godkänd,2,0.9030899869919434,7,2.363611979892144,3.09236969962912
potatis,1,1.1760912590556811,7,3.0629578340845103,3.7198282862543346
pasta,1,0.0,5,2.997823080745725,3.3654879848908994
sommar,1,1.591064607026499,6,3.5713593927538394,4.546221759250908
slaggsten,3,0.0,9,0.47712125471966244,0.0
elektricitet,2,0.7781512503836435,12,1.9444826721501687,2.5717088318086874
hemma,1,2.1673173347481756,5,3.615739688619154,4.862131379313037
bilförare,2,0.0,9,1.041392685158225,2.8450980400142565
meter,2,1.9867717342662448,5,3.1903316981702914,4.032135046879901
fritidsaktivitet,2,0.30102999566398114,16,1.0791812460476247,1.3979400086720375
kul,1,1.4913616938342726,3,0.0,5.181855016596551
fritid,1,1.1760912590556811,6,2.4668676203541096,3.407730728026335
villebråd,3,0.9030899869919434,9,0.8450980400142567,2.1139433523068365
framgångsrik,2,1.301029995663981,12,2.382017042574868,3.4186326873540653
efterfest,3,0.0,9,2.093421685162235,3.2370407913791905
juni,1,1.9956351945975497,4,3.356217134219735,4.382593316644367
styrketräning,2,0.30102999566398114,13,2.390935107103379,2.953276336667304
gympa,1,0.0,5,1.7558748556724912,2.4199557484897576
ungefär,1,2.255272505103306,7,2.041392685158225,4.3481490343841624
samma,1,2.822168079368017,5,2.8970770032094197,5.201743875159781
drygt,1,2.143014800254095,5,3.084933574936716,3.996686755600171
kreativ,2,0.6020599913279623,7,2.5622928644564746,3.60508946188158
feber,1,0.7781512503836435,5,3.049605612594973,3.97648753730519
normal,1,1.5314789170422551,6,2.961421094066448,3.8119769443369536
virus,2,0.30102999566398114,5,2.2329961103921536,3.2335037603411343
fylla,1,1.4313637641589871,5,3.155639633759776,3.9572240578431663
börja,1,2.1398790864012365,5,2.2855573090077734,4.690550461510359
praktisera,2,0.47712125471966244,10,1.5185139398778873,2.620136054973757
tredje,1,2.2041199826559246,6,3.363611979892144,4.440987751476157
färsk,1,1.2304489213782739,5,2.8825245379548803,3.517855418930028
apparat,1,0.47712125471966244,7,1.716003343634799,2.611723308007342
hundutställning,3,0.30102999566398114,15,0.9030899869919434,1.7558748556724912
by,2,1.447158031342219,2,3.546666025070184,5.138823539102467
ridning,2,0.0,7,2.3031960574204886,2.4712917110589383
tennis,1,0.47712125471966244,6,2.110589710299249,3.375663613960885
dans,2,1.6232492903979003,4,2.8020892578817325,3.8278214276828018
rita,1,0.8450980400142567,4,2.3384564936046046,3.503109436671369
drabba,1,1.0,6,1.9731278535996983,3.1082266563749283
människa,1,2.1492191126553797,8,3.530583859645118,4.356905034810078
instruktion,1,1.2552725051033058,11,1.591064607026499,2.672097857935717
arkitekt,1,0.6020599913279623,8,1.6901960800285134,2.792391689498254
nöjd,1,1.5051499783199058,4,1.8976270912904412,4.523811476089719
nominera,4,0.0,8,1.9912260756924949,3.4199557484897576
festival,1,0.6989700043360187,8,2.8350561017201157,3.727134423760488
pågå,1,0.7781512503836435,4,1.8325089127062362,3.0715138050950888
föregående,2,1.5051499783199058,10,2.3463529744506384,3.280578370368076
handla,1,1.6434526764861872,6,3.586249638866042,3.90638892115283
investering,2,1.1461280356782377,11,2.2013971243204513,3.4010557257718435
tanke,2,1.7403626894942439,5,3.3729120029701063,4.249369594691515
pris,1,1.6532125137753435,4,3.487562560256378,4.379975935132622
fungera,1,1.8750612633916997,7,3.1547282074401553,4.058388059993333
äventyr,1,0.8450980400142567,7,2.7730546933642626,3.612571954065176
väsen,3,1.1760912590556811,5,2.107209969647868,2.927370363039023
julbasar,3,0.0,8,0.0,1.380211241711606
gjutjärn,3,0.0,8,1.2041199826559246,2.045322978786657
lysa,2,0.8450980400142567,4,2.2227164711475833,2.959518376972998
praktisk,1,1.4771212547196624,8,2.4065401804339546,2.9425041061680806
råd,1,1.5682017240669948,3,3.071882007306125,4.057475915826254
rädda,1,1.5440680443502754,5,2.9527924430440917,4.155821689717967
arbetsbelastning,3,0.0,16,0.7781512503836435,2.658011396657112
hinna,1,1.3617278360175928,5,3.3172273491764197,4.030235296012244
tyvärr,1,1.8195439355418683,6,0.0,4.876350649712077
mejl,1,0.0,4,2.311753861055754,3.9621324692982354
alla,1,2.978636948384474,4,4.583312151983077,5.6000859864055235
fem,1,2.404833716619938,3,3.5880474969860825,4.669093631170224
minut,1,1.5682017240669948,5,3.02530586526477,4.088384186097702
bankkonto,2,0.47712125471966244,9,1.6627578316815739,2.658011396657112
besökare,1,1.0791812460476247,8,3.027757204690553,3.8052289142034255
lyckosam,3,0.30102999566398114,8,1.2552725051033058,2.045322978786657
lag,2,2.049218022670181,3,2.896526217489555,4.321929668526517
vägledande,3,0.6989700043360187,10,1.1139433523068367,2.2278867046136734
dom,2,2.2304489213782737,3,2.658964842664435,5.0028439824602735
aktuell,2,1.414973347970818,7,2.392696953259666,3.861594144643865
fullständig,1,1.2787536009528289,11,2.1846914308175984,3.0766404436703416
beslut,2,2.1271047983648073,6,2.9698816437464997,4.397331570391128
tunnel,1,1.0,6,1.8129133566428552,3.0305997219659506
tung,1,1.6020599913279623,4,2.850033257689769,3.8633228601204554
trafik,1,1.2304489213782739,6,2.6989700043360183,3.9106777547427045
mask,2,1.0791812460476247,4,2.517195897949974,3.1156105116742996
trivas,1,0.9542425094393249,6,2.416640507338281,3.1925674533365456
idé,1,1.785329835010767,3,3.269512944217916,4.5213342567775685
maj,1,1.8633228601204557,3,3.4355258514986544,4.52905801572464
hjälp,1,2.488550716500444,5,1.9822712330395682,4.695595488758691
knä,1,1.5314789170422551,3,2.656098202012832,3.455301771657076
armbåge,1,0.0,7,1.8129133566428552,2.6928469192772297
axel,1,1.1760912590556811,4,2.2304489213782737,3.18440748541232
mening,1,2.1583624920952493,6,2.9943171526696366,3.964070970557955
tecken,2,1.6720978579357173,6,2.8813846567705728,4.034468022755042
flera,1,2.658011396657112,5,2.803457115648414,4.831690646836467
boplats,3,0.0,7,0.9030899869919434,2.0334237554869494
nuvarande,2,2.049218022670181,9,2.9758911364017924,3.88252453795488
funktion,1,1.9030899869919433,8,2.7951845896824237,3.813514271541883
grundskola,1,0.30102999566398114,10,1.556302500767287,2.9628426812012423
huvudskyddsombud,3,0.30102999566398114,16,0.0,1.8864907251724818
räkna,1,1.7993405494535815,5,3.0102999566398116,4.088632141846318
vänster,1,1.4771212547196624,7,2.8651039746411278,4.074962643131626
högerextremism,2,0.0,14,1.8129133566428552,2.8401060944567575
lik,2,1.3617278360175928,3,2.737192642704737,3.800373354891349
särskild,2,2.0334237554869494,8,2.4199557484897576,3.597695185925512
tonvikt,3,0.8450980400142567,7,1.447158031342219,1.8325089127062362
kön,2,1.57978359661681,3,2.9652017010259115,3.985785617772605
kanske,1,2.847572659142112,6,0.0,5.418788356176724
jaså,1,0.0,4,1.1760912590556811,3.2035767749779724
tillvägagångssätt,3,0.9030899869919434,17,1.462397997898956,2.2741578492636796
